"","20210112_30102534301221-01_P0091-3 D0 media_06.RCC","20210113_30102534541221-01_P0091-7 LUNG D3 NMC2 100ug.ml_07.RCC","20210113_30102534541221-01_P0091-8 LUNG D3 IFNy 100ng.ml_08.RCC","20210113_30102534541221-01_P0091-9 LUNG D3 IgG1 100ug.ml_09.RCC","20210113_30102534541221-01_P0091-10 LUNG D3 NMC2 30ug.ml_10.RCC","20210112_30102534301221-01_P0091-2 D0 media_05.RCC","20210108_P0090_D0_Control(3).RCC","20210108_P0090_D0_Control(1).RCC","20210108_P0090_D0_Control(2).RCC","20210112_30102534301221-01_P0091-1 D3 IgG1 100ug]mL_07.RCC","20210112_30102534301221-01_P0090-12 D3 IFNy 100ng]mL_03.RCC","20210112_30102534301221-01_P0091-1 D0 media_04.RCC","20210112_30102534301221-01_P0091-3 D3 NMC2 100ug]mL_09.RCC","20210108_P0090_D3_IFNg_100ngml(1).RCC","20210108_P0090_D3_IgG1_100ugml(3).RCC","20210112_30102534301221-01_P0090-11 D3 NMC2 100ug]mL_02.RCC","20210112_30102534301221-01_P0090-10 D3 NMC2 30ug]mL_01.RCC","20210108_P0090_D3_IFNg_100ngml(2).RCC","20210108_P0090_D3_NMC2_100ugml(2).RCC","20210108_P0090_D3_NMC2_30ugml(1).RCC","20210108_P0090_D3_IgG1_100ugml(2).RCC","20210108_P0090_D3_IgG1_100ugml(1).RCC","20210108_P0090_D3_NMC2_30ugml(2).RCC","20210108_P0090_D3_NMC2_100ugml(1).RCC","20210112_30102534301221-01_P0091-5 D3 IgG1 100ug]mL_11.RCC","20210112_30102534301221-01_P0091-6 D3 NMC2 30ug]mL_12.RCC","20210112_30102534301221-01_P0091-4 D3 IFNy 100ng]mL_10.RCC","20210113_30102534541221-01_P0091-11 LUNG D3 NMC2 100ug.ml_11.RCC","20210112_30102534301221-01_P0091-2 D3 NMC2 30ug]mL_08.RCC","20210113_30102534541221-01_P0091-12 LUNG D3 IFNy 100ng.ml_12.RCC"
"CCR4 - mRNA",6.5110817117769,3.89990153342207,7.96494637224463,4.99184601639063,5.4308195266067,6.61021158182585,6.04754399428926,5.87576003914788,6.27711297345233,7.20896020132605,7.64731579766713,8.02462229246084,6.71856705512193,7.38917060989401,3.91156206901603,7.31735285148549,6.87663543914425,6.71174384642911,6.40058137372345,7.15059021979572,6.57916963145516,6.73434112375637,6.58843821121584,7.13362749295422,7.56759023456188,7.60482002423125,7.55061657531815,7.36200827698641,6.85337399954171,7.07583100115869
"RNLS - mRNA",6.99650857058257,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,6.4374904787403,5.98267525710405,6.57876862803524,3.19980204416031,6.64731579047093,6.78361426044629,2.56744030814171,4.09524779768106,6.95033625825809,3.22973526082972,6.36206246450432,7.0071997743053,6.79651011358044,6.95794514185333,6.66405855964985,6.56995431566748,6.86854612335356,6.81169952906008,6.77404111862036,6.28289202198539,6.81365106066764,6.49951187647544,6.28777690004553,6.57626001342479
"PDZK1IP1 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,3.47136437156448,7.99691787487019,7.80467697955364,8.05052043842986,3.19980204416031,7.64731579766713,7.02462229246083,2.56744030814171,4.09524779768106,7.67022833364909,7.60685948183754,7.0141390064226,7.15920292158209,8.05954448804976,7.82866210079287,7.89232750585841,7.73434112375637,8.25140323656304,7.23316324321751,6.56759024216694,6.96096384835275,7.07668529977496,7.24953347780669,6.68831477255355,7.04020726172873
"P4HA2 - mRNA",6.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.61021158182585,6.91748344467112,6.76028280534835,6.57876862803524,3.19980204416031,8.12124703234306,7.49410750066207,2.56744030814171,4.09524779768106,7.67022833364909,7.95478275142539,8.0141390064226,7.50023964923526,7.51020579325851,7.5565825288937,7.72460003025835,7.85152469426263,7.76597641128651,7.17426954137854,6.18907861130815,6.54592635679403,6.22868851505859,6.62504269743652,5.96584866204921,4.26616241200163
"CDH11 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.05078412502363,7.39901631203077,7.17532035786089,7.50905963814244,7.30849582482043,7.64731579766713,6.32418259925047,2.56744030814171,4.09524779768106,7.18480165946758,6.84786758418782,6.72463240162888,7.0071997743053,6.7376163282704,6.99858706768376,6.74422892217568,6.68925325078881,7.51804883197715,7.39666187139073,7.45211301714194,6.96096384835275,2.76562024472676,7.56364224301224,6.891848115836,6.80574189912376
"TNFSF13 - mRNA",6.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.05078412502363,4.41174369862063,6.53287226510026,6.27711297345233,6.72353346971827,6.79931897890579,6.90914506396057,2.56744030814171,4.09524779768106,3.91156206901603,6.46935601729441,6.87663543914425,6.71174384642911,6.47458194406728,6.58354960601191,6.11973794680552,6.38439867501688,6.55367287935007,6.39666187139073,6.67450532548886,7.13088881119443,6.60720013979214,7.24953347780669,6.5508112474047,6.67247541110701
"CDKN1C - mRNA",7.64858524559266,7.62616074854846,4.65347160813647,4.99184601639063,5.4308195266067,7.32641865563289,7.29808746573916,6.63475190390678,7.04067266805288,7.20896020132605,6.93682248616989,6.64611061491351,2.56744030814171,4.09524779768106,3.91156206901603,6.84786758418782,6.72463240162888,6.64462977182308,6.32257887405545,6.58354960601191,6.57916963145516,6.23553528121851,6.48152305342829,6.78570418953391,6.77404111862036,6.42039550699433,6.3661919985843,7.08447429215621,6.77320361378379,6.67247541110701
"GPR160 - mRNA",7.64858524559266,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.55774414114803,7.49334363993863,7.4232477620353,7.31027980102777,7.20896020132605,6.93682248616989,6.32418259925047,2.56744030814171,4.09524779768106,3.91156206901603,3.22973526082972,6.13966999639742,6.89616839058949,6.90754141683623,7.03811538735184,7.05833746257753,7.78878901567604,7.15031719651318,7.07043381030272,7.56759023456188,7.66140353977033,7.29907774859379,6.74051987662916,6.77320361378379,7.07583100115869
"ZEB2 - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.32641865563289,8.69735756781439,8.28384475214732,8.53734875758269,6.98656773448367,7.28474574501116,6.78361426044629,2.56744030814171,4.09524779768106,3.91156206901603,6.95478275142539,7.55470746242538,6.57424022908534,7.10685011613101,7.22097945678564,7.31613524976303,6.77806248561342,7.53597086794703,7.09180741879068,6.67450532548886,6.96096384835275,5.71411531199821,6.89806114849799,6.50190167292427,6.17771059913702
"IL18 - mRNA",6.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.05078412502363,6.99691787487019,7.28384474751831,7.27711298275366,3.19980204416031,7.64731579766713,6.13153750587477,6.52592196739464,4.09524779768106,6.95033625825809,6.84786758418782,6.87663543914425,4.26985221203887,6.15265388162591,6.35222396441639,5.92709298445209,5.66616971028183,5.78108331914206,5.86232549097623,6.32658214404588,2.81824358531489,6.3661919985843,6.68393631750107,6.28777690004553,6.30324159083361
"CSF1R - mRNA",7.35907860602919,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.32641865563289,8.87606348536923,9.28906244261818,9.14086705034902,3.19980204416031,7.17783070977035,7.57211014491448,6.71856705512193,4.09524779768106,7.11080092615341,6.95478275142539,7.55470746242538,4.26985221203887,7.64450698696837,6.2880937176994,6.66405855964985,5.79943617429573,5.65555233211482,5.95854086063391,6.03707552884819,2.81824358531489,5.71411531199821,4.380265096346,5.891848115836,4.26616241200163
"PSMB9 - mRNA",7.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.61021158182585,7.64899462176469,7.38477373643857,7.55128792919984,3.19980204416031,7.64731579766713,7.23107319725973,6.30352951474652,7.11353616365691,6.86287351252155,6.60685947443669,6.55470747009866,7.46176556775313,6.47458194406728,6.41362469670674,4.35155787445556,6.10429079899782,5.89656050427173,5.46377617310239,6.95461327043656,2.81824358531489,7.29907774859379,4.380265096346,6.28777690004553,8.00368140172393
"NBN - mRNA",7.18915358920855,3.89990153342207,7.49546104141786,4.99184601639063,5.4308195266067,7.50329634269488,7.61582773509589,7.74517596114864,7.87321597639997,3.19980204416031,7.28474574501116,7.49410750066207,6.52592196739464,4.09524779768106,3.91156206901603,7.14742792240705,6.87663543914425,7.05966726389232,7.5449712696411,7.1862141572639,6.74422892217568,7.15491681638864,6.95100825062212,6.49619770019288,6.32658214404588,2.81824358531489,6.60720013979214,4.380265096346,5.96584866204921,6.88820414027154
"S100A9 - mRNA",7.35907860602919,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.44671279047356,8.63250648773997,9.27335240934748,9.11763469971124,3.19980204416031,7.28474574501116,7.4116454553289,2.56744030814171,4.09524779768106,6.95033625825809,7.23489065351531,6.87663543914425,4.26985221203887,8.05954448804976,6.73555272051688,7.26269590573638,6.38439867501688,7.7810833125831,6.58930700070302,7.11507795181239,7.66140353977033,7.7141153188688,6.74051987662916,7.52656358874694,7.49963887339067
"ICAM1 - mRNA",9.14334989002826,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.8903194845139,9.05992763522816,8.95668004234898,8.73959151152567,3.19980204416031,7.47739080791864,8.45346557195328,7.17799854299741,4.09524779768106,6.86287351252155,8.00540884735414,7.64217026711481,8.22959219564174,7.24011671810478,7.82866210079287,7.66405855253669,8.19578910509986,7.73527969723434,7.32627270574258,7.51100664687601,7.35328132958389,8.36619199421211,6.74051987662916,7.37184111013381,8.89818812947875
"IER3 - mRNA",8.0960441703175,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.55774414114803,9.08438069685232,9.03330133371419,8.94888031922714,3.19980204416031,7.79931897890579,8.18216351366361,7.52592195956672,4.09524779768106,7.67022833364909,8.00540884735414,7.36206247327378,7.2065085510545,8.26117829255647,7.97840926043044,7.17863172963434,6.90179781243852,7.9643051682302,7.58930700070302,7.72513135813585,7.28289202198539,7.81365106066764,7.3976322048984,7.57465796186237,7.52563394953421
"MYC - mRNA",7.88959336058232,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.44671279047356,8.63250648773997,8.30460338393163,8.48020481459,3.19980204416031,7.72531840700645,7.64611062211572,7.04049508699455,4.09524779768106,6.86287351252155,3.22973526082972,7.2551471728932,6.71174384642911,6.32257887405545,6.58354960601191,6.85670363225737,6.51932826157904,6.44404830977115,6.70478428266462,7.18907861130815,6.28289202198539,6.60720013979214,6.84743513547733,7.0362380130227,6.76267319950612
"RB1 - mRNA",6.99650857058257,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,8.80427275013356,9.00821043366464,8.72121290414925,3.19980204416031,7.72531840700645,7.23107319725973,6.71856705512193,4.09524779768106,7.38643550037423,7.05431846916995,8.2551471728932,6.77587416529762,7.32257886504267,7.32051522123804,6.66405855964985,6.49333300700726,5.83997694103187,5.91123507161777,7.18907861130815,6.13088881119443,6.60720013979214,4.380265096346,6.22888326408076,6.47316653949942
"TAP1 - mRNA",8.35907860602919,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.29470978431996,8.00974184035985,7.63475190390678,7.76971135025097,3.19980204416031,7.56485375727068,8.18216351366361,6.88849196676063,7.72358960474639,3.91156206901603,3.22973526082972,2.54527724159701,7.29670634256233,6.24011670856184,6.63601706727374,6.34213056079025,6.49333300700726,6.40557413866893,6.78570418953391,7.18907861130815,7.04842666916746,9.01528487778581,6.62504269743652,7.64392057581764,9.43252456915314
"SERPINH1 - mRNA",8.43708112450555,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.61021158182585,7.78947583820079,7.0579633016576,7.20840018434808,3.19980204416031,2.91043833744184,7.71649995858118,2.56744030814171,7.03553360651072,3.91156206901603,3.22973526082972,2.54527724159701,4.26985221203887,6.32257887405545,6.68664317885846,5.92709298445209,6.75636746888834,6.55367287935007,7.07043381030272,7.0370755178631,7.20889130694281,6.60720013979214,7.4995118685029,6.96584865050817,6.24184106046678
"C1QA - mRNA",8.18915358426551,3.89990153342207,4.65347160813647,7.69426424918244,5.4308195266067,8.16040865069951,8.64077416359051,9.15831382840231,9.22588758986261,7.30849582482043,7.47739080791864,7.57211014491448,6.30352951474652,7.32504023570225,7.2551908320093,3.22973526082972,7.13967000662845,6.89616839058949,6.96000882685923,7.11406431461072,6.78270302395203,6.64271068249873,7.00347570299873,7.13362749295422,7.0370755178631,7.04842666916746,7.07668529977496,7.4995118685029,7.39880813515202,7.44619950538052
"MRC1 - mRNA",7.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.70974717563307,7.61582773509589,7.79003015308801,7.80504457429358,6.86103700339678,7.06235335451556,7.4116454553289,6.88849196676063,7.18753677583396,7.03279858695618,3.22973526082972,7.2551471728932,6.71174384642911,7.32257886504267,6.63601706727374,6.53477556537811,5.84125634702987,5.44404830977115,5.91123507161777,6.03707552884819,6.42039550699433,6.71411531199821,4.380265096346,6.1033521669138,6.4187187660948
"HLA-F - mRNA",8.5814709281911,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.38781921340573,7.49334363993863,8.28384475214732,7.89524225326924,6.86103700339678,7.72531840700645,8.18216351366361,6.30352951474652,7.67296350120489,7.18480165946758,6.60685947443669,6.87663543914425,6.77587416529762,7.28193681282074,6.41362469670674,6.2352151913558,6.20382636490237,6.75070963883881,5.70478428266462,7.39071240800008,7.20889130694281,8.11621385807142,4.380265096346,6.73138345864968,7.84756206634412
"EIF2AK2 - mRNA",7.99650857058257,3.89990153342207,4.65347160813647,4.99184601639063,7.74304792038089,7.80285661362027,7.9839788099027,7.68311498577488,7.75773872770132,3.19980204416031,7.56485375727068,6.64611061491351,7.41900668158606,7.18753677583396,7.18480165946758,7.84786759045008,7.46159809946961,7.2065085510545,7.0106348124209,7.47251831468308,7.05833746257753,7.60679115556294,7.21848858947201,7.39666187139073,6.95461327043656,7.20889130694281,7.07668529977496,7.32548238184765,6.92932280318771,7.44619950538052
"NFKB1 - mRNA",8.18915358426551,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.80285661362027,8.91066221608924,8.43270818698416,8.29379170080733,3.19980204416031,6.93682248616989,7.84774450677084,6.71856705512193,7.45057106455141,3.91156206901603,7.46935601729441,6.72463240162888,7.15920292158209,7.10685011613101,7.1862141572639,7.02662862955034,7.5448632899482,7.36604574990096,6.98162450909827,6.86715051642078,7.13088881119443,7.1546878759018,7.46634498880804,7.22888326408076,7.33298892751668
"BCAT1 - mRNA",7.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.12478472659764,6.51149100026028,6.53287226510026,6.31027980102777,3.19980204416031,7.06235335451556,7.71649995858118,6.52592196739464,7.32504023570225,3.91156206901603,6.73239031458239,7.13967000662845,6.89616839058949,7.0106348124209,7.61002183843302,6.99420719108816,7.29693580354497,7.10301128809736,7.21379795631802,7.25946786858109,7.20889130694281,7.43032237706466,7.08447429215621,7.55081123971067,7.0036814073451
"ISG15 - mRNA",7.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.12478472659764,8.25565217041246,7.76028280534835,7.89524225326924,7.10204489764652,7.86970839068429,7.57211014491448,6.71856705512193,7.18753677583396,3.91156206901603,3.22973526082972,8.46159809946961,7.29670634256233,7.19704807226724,7.2880937176994,7.60086467710665,7.67775759159603,7.63906431426963,7.9930291537209,7.18907861130815,7.76831882665698,7.66164796437257,6.89806114849799,7.13577378403133,8.71827908668706
"HRAS - mRNA",6.77411603061328,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.32641865563289,6.61582773509589,6.30460337936874,6.78158554319976,6.72353346971827,7.47739080791864,6.90914506396057,6.88849196676063,7.45057106455141,3.91156206901603,3.22973526082972,7.0141390064226,7.33977512328771,7.05954449345743,6.63601706727374,6.70470049593573,6.99737557249816,6.65555234642528,7.11286898281723,7.25946786858109,7.71585131191559,6.81365106066764,7.16936323287035,7.07018548988009,7.17771058917222
"LGALS9 - mRNA",6.18915358920855,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.7097471825245,6.09645362748722,6.38477373643857,6.24316554630104,7.20896020132605,6.64731579047093,6.49410750066207,7.17799854299741,7.11353616365691,3.91156206901603,7.14742792240705,7.13967000662845,6.77587416529762,7.15265388162591,6.95794514185333,6.78270302395203,6.73434112375637,6.71968272428761,7.447288082628,5.86715051642078,7.04842666916746,6.90676043459948,7.24953347780669,6.96584865050817,7.76267319286292
"DNMT1 - mRNA",6.99650857058257,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.89031947843322,6.80427275336075,6.79003014656959,6.52327348229871,6.98656773448367,8.17783070977035,8.23107319245826,7.88849197284901,7.62049604858206,3.91156206901603,6.73239031458239,8.0141390064226,6.95275191522904,7.47458194406728,7.2549268172703,6.99420719108816,7.10429080948286,7.05410181716721,7.17426954137854,7.32658213505808,6.96096384835275,7.22868850543975,7.24953347780669,7.28777690927837,7.74064679015547
"H2AFX - mRNA",7.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,7.71062642646526,6.50329633474323,6.51149100026028,6.2627830581985,6.70882920008617,7.4016053133979,7.64731579766713,8.18216351366361,7.41900668158606,7.32504023570225,3.91156206901603,7.39535539728831,7.55470746242538,7.05966726389232,7.15265388162591,6.47251831468308,6.62223830319985,6.26656209984541,6.55367287935007,6.70478428266462,7.11507795181239,7.42039550699433,7.29907774859379,6.94697086832873,6.22888326408076,7.04020726172873
"CXCL3 - mRNA",7.774116037204,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.32641865563289,8.32911431474417,8.64292591786881,8.40543702787921,7.10204489764652,6.64731579047093,6.13153750587477,6.30352951474652,7.03553360651072,3.91156206901603,7.23489065351531,7.55470746242538,6.89616839058949,6.47458194406728,7.2880937176994,7.20720099430284,6.43989376708072,8.02901081601564,7.71859015120971,6.56759024216694,6.28289202198539,6.22868851505859,6.94697086832873,6.68831477255355,6.4187187660948
"EPM2AIP1 - mRNA",7.5110817117769,3.89990153342207,4.65347160813647,7.65244413126287,5.4308195266067,7.2622881535543,7.52941292153284,7.38477373643857,7.19069821175937,7.10204489764652,7.28474574501116,7.49410750066207,6.88849196676063,4.09524779768106,3.91156206901603,6.60685947443669,7.36206247327378,6.77587416529762,6.85309354361047,6.58354960601191,6.99420719108816,6.68925325078881,6.81083067966973,7.13362749295422,6.67450532548886,7.28289202198539,7.07668529977496,7.3976322048984,6.96584865050817,7.04020726172873
"TNFRSF14 - mRNA",7.18915358920855,3.89990153342207,4.65347160813647,7.92253322887039,5.4308195266067,6.89031947843322,7.16684283991699,7.0579633016576,7.09877570061824,8.04546155914493,7.17783070977035,7.96803875877591,7.17799854299741,7.67296350120489,3.91156206901603,7.39535539728831,8.07826940547118,7.64462976461347,6.7376163282704,6.41362469670674,6.99420719108816,6.8204977372643,7.07876388556976,7.07043381030272,7.39071240800008,7.71585131191559,7.55061657531815,6.89806114849799,7.07018548988009,7.11059641371779
"IFNGR1 - mRNA",7.774116037204,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.61021158182585,8.57326729973337,8.55902459391359,8.61239946962593,6.98656773448367,2.91043833744184,7.64611062211572,7.17799854299741,7.03553360651072,3.91156206901603,6.60685947443669,7.46159809946961,4.26985221203887,7.05954449345743,7.03811538735184,6.57916963145516,7.20382636490237,6.97748047851984,6.93508185129954,6.95461327043656,7.20889130694281,7.36619198983991,6.74051987662916,7.42528032475232,6.84756206634412
"LY96 - mRNA",6.5110817117769,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.50329634269488,7.72872176477079,8.106057603792,8.02077313686809,7.10204489764652,2.91043833744184,7.32418260825324,6.88849196676063,4.09524779768106,3.91156206901603,6.84786758418782,7.0141390064226,6.57424022908534,6.15265388162591,6.68664317885846,6.2352151913558,6.38439867501688,6.55367287935007,6.7322649522835,7.32658213505808,6.86785446712164,7.22868850543975,7.04008014921233,7.91070713393652,6.88820414027154
