"","20201209_30102534211221-01_P0094 D3 27 nmc2 30_12.RCC","20201209_30102534211221-01_P0094 D3 18 nmc2 30_03.RCC","20201209_30102534211221-01_P0094 D3 23 PD1 250_08.RCC","20201208_30102534591221-01_P0094 D3 8 nmc2 100_05.RCC","20201208_30102534591221-01_P0094 D3 9 nmc2 30_06.RCC","20201209_30102534211221-01_P0094 D3 17 nmc2 100_02.RCC","20201209_30102534211221-01_P0094 D3 16 IFN_01.RCC","20201209_30102534211221-01_P0094 D3 26 nmc2 100_11.RCC","20201204_30102534581221-01_P0094 D0 1_07.RCC","20201204_30102534581221-01_P0094 D0 2 _08.RCC","20201204_30102534581221-01_P0094 D0 3_09.RCC","20201209_30102534211221-01_P0094 D3 19 IgG 250_04.RCC","20201208_30102534591221-01_P0094 D3 14 PD1 250_11.RCC","20201209_30102534211221-01_P0094 D3 25 IFN_10.RCC","20201208_30102534591221-01_P0094 D3 10 IgG 250_07.RCC","20201204_30102534581221-01_P0094 IgG 250 D3 1_10.RCC","20201208_30102534591221-01_P0094 D3 7 IFN_04.RCC"
"RICTOR - mRNA",7.68554988420955,7.86976231797695,8.04543422802195,8.29418966326814,8.3337574122879,8.05996409979201,7.696136913624,8.17502759607035,8.32125748259726,8.42461841361085,8.20058001495418,8.03137174412947,8.19788932372234,8.137090267691,7.99452832615801,8.12135739419032,8.12676858488948
"THBS1 - mRNA",8.18644828198008,8.13041407917744,7.72654664079818,8.56549155915668,8.8086664053892,8.56246429213061,8.67388398937718,8.51653600034526,7.81106281930268,8.11756368474972,8.05277349659785,7.56039604388989,8.67114149719557,7.83146391419342,7.74485220568171,8.55342106238369,8.43323356007527
"BAX - mRNA",8.55754234595923,8.66276191537191,8.25472301196031,8.46461703996571,8.47791448587357,8.70766223876743,7.93940802589445,8.48796683672392,7.77789589067857,7.70867840827476,7.70212638675491,8.02652225848577,8.78096481352324,7.92558613282812,8.09704321370689,7.88546914165166,7.84203904601872
"POLR2A - mRNA",8.57233928970831,8.2227781023149,7.89815786092725,7.89564018023554,8.49987374039345,8.3818920930448,8.09265424614279,8.27873883242865,7.87519317320153,7.86006737641959,7.6944729847933,7.96195029362091,8.47032249881565,7.91031938065674,8.1330481142691,7.80746665574976,8.03468412553302
"TGFBR1 - mRNA",7.84027245442083,7.92579635324373,7.7787428043458,8.05892615654012,8.18988230505184,8.04789123814407,8.0587068894304,8.21043294460509,9.00507332878378,8.98950840935593,8.87797623714591,8.20022033727888,8.16353789363579,8.30604346531711,8.44273270602146,8.46090878845448,8.40560932689042
"PARP4 - mRNA",7.68554988420955,7.71934547440716,7.81490238350467,7.90751436623373,7.82962596663801,8.11885776765369,8.13670940285557,8.25350157008653,8.53485295900703,8.63951636484807,8.58282753273836,8.38585028971567,8.43715568643672,8.26662300100636,8.26407186207435,8.23373142138506,8.28399151692846
"TYMS - mRNA",7.44948268451233,8.03172980413578,7.74165347301883,7.90751436623373,8.06582417856899,8.11885776765369,8.40335509700262,7.97339363232184,8.43200454988235,8.68702972410929,8.51492337272136,8.45244813339611,8.18652958675685,8.41822644503698,8.30071353443993,8.5564048977028,8.55482056212319
"ID4 - mRNA",8.02371865828198,7.89805145935878,8.29624226732885,8.42386017819728,8.5638144447172,7.99856357252139,8.36682924118999,7.97339363232184,8.7945746158071,8.9169698113609,8.65163674328162,8.50220113990365,7.95842358917137,8.55212764910232,8.3496232855977,8.60332592902602,8.55482056212319
"API5 - mRNA",8.31518149596893,8.28836651766767,8.5317303087876,8.47263196877407,8.6369808896016,8.21916260927339,8.16888983208645,8.30354219983256,8.27446332623586,8.28748863136112,8.31979324354461,8.06013071679503,8.30156806272642,8.32535692791126,8.43038414957216,8.18828850641017,8.40052938661106
"ERCC3 - mRNA",8.24303172101434,8.48767532008569,8.10505823051764,8.18134822640704,8.37711373423623,8.28235644544314,8.09265424614279,8.04378294299197,8.47402783844918,8.52215933161818,8.54076362227248,8.18724271623629,8.38344511105944,8.24650141663919,8.14820796930313,8.30996699135416,8.19876829661785
"DNMT1 - mRNA",7.93490940909895,7.88397622309337,7.98958090699317,7.96546161580382,8.11787102660303,7.99856357252139,8.38520782930983,8.09203816673746,8.33652426479435,8.19410530835125,8.00407024402215,8.47041460582399,8.14017384842664,8.40012464960964,8.51857644198833,8.57712083264413,8.47249290130677
"CD276 - mRNA",8.18644828198008,8.40137537775591,7.87779009404516,7.98240160615438,8.27384453348142,8.5281128207649,8.58922171933991,8.40635307765482,7.89595167595868,8.10362445743029,8.01024875965676,8.60336611718893,8.39829291076577,8.70150540671813,8.82565136371675,8.50482044124914,8.64778711480986
"EIF4EBP1 - mRNA",8.08691255501493,8.33049185221535,8.16791821016377,8.2294424250693,8.26873758537819,8.37224203386141,8.38520782930983,8.1108971231948,7.90622012164097,7.77467598098225,7.88807683165039,8.65140693441951,8.50731666829793,8.6256363923875,8.64863691825316,8.60908515388937,8.37744581150913
"NRAS - mRNA",8.24303172101434,8.61243029366082,8.47410348903035,8.77443851771667,8.62103938809273,8.76778327592324,8.51605526115538,8.53759759115126,8.75535338403548,8.73302825671982,8.62369978676481,8.70702098755448,8.9074396439697,8.74231159549282,8.84128196698776,8.72765398051342,8.78275511152038
"ABCF1 - mRNA",7.93490940909895,8.08191556139824,7.98323944486002,8.45251034540573,8.38657417023586,8.62880695057852,8.60498908507627,8.59899818483085,8.5480283697852,8.56008182547939,8.45276696115043,8.67018423892684,8.67114149719557,8.59731640018004,8.70097747265145,8.74867727557174,8.74517749764037
"AKT1 - mRNA",8.24303172101434,8.35110220350311,8.15669092342764,8.35181649751741,8.26361264064584,8.62880695057852,8.53263807754638,8.61229495716441,8.70918312239728,8.88744385182603,8.81230943043063,8.85112222602201,8.46563079613719,8.81242714774827,8.77120361589425,8.69282405063537,8.82507708120559
"SLC1A5 - mRNA",8.31518149596893,8.30958293425834,8.1734991854462,8.35181649751741,8.43296707574759,8.56246429213061,8.46513129420659,8.4139661653972,8.54145576491345,8.79216344946253,8.65558389349313,8.38585028971567,8.68735176022323,8.6955804679702,8.64507919566007,8.49862853607974,8.60426364176381
"ITGAV - mRNA",7.93490940909895,8.34083390146957,8.19560995379845,8.46863000916746,8.60896664453433,8.55395288973156,7.95179169675172,8.4139661653972,8.60587237765374,8.6298229468817,8.59521126224312,8.49168333724095,8.7033819050964,8.38547775145486,8.51468239536215,8.55342106238369,8.55482056212319
"PSMB5 - mRNA",8.5274851187536,8.30958293425834,8.37585954415197,8.64566195178783,8.57626958371891,8.49292342337377,8.04721130024214,8.26196304187368,8.22610036355002,8.50458673971925,8.30479107981206,8.67638938512483,8.58724027254112,8.43610392092354,8.71801072291037,8.65990946723682,8.52011100221819
"IRF4 - mRNA",8.26141017817828,8.40137537775591,8.37585954415197,8.53519776453961,8.50856479411383,8.41985990600496,8.20036808112299,8.780748602763,8.20129700351866,8.28748863136112,7.97277413640558,8.7951967476213,8.61716386313212,8.55867061079602,8.4386281660064,8.55043092755266,8.5953990917568
"SLC16A1 - mRNA",7.81561050319091,7.63781552674175,7.63242438751054,7.7249698773101,7.88407379270511,7.82549871958878,7.66638948153136,7.58557761138115,8.80558762707203,8.83216144324266,8.79809550429307,7.77220511961558,7.87596134061015,8.00917270951975,8.16321002350058,8.04693247641742,8.02481400813522
"TAPBP - mRNA",7.71251702706657,7.92579635324373,8.02087704983431,7.8715948015724,8.17903480069964,8.29262480620209,8.0587068894304,7.9630517270444,8.97123980305759,8.97171281353384,8.98537414342207,8.06486871420759,7.90397568713523,8.13271183197799,7.90811358467668,7.94132231745887,7.96068358057393
"ERO1A - mRNA",7.86452009299877,7.82626072673279,7.8640500852853,7.97677701083272,8.04207563890969,7.85351316535267,7.96407006628231,7.89939306386954,9.34031588698229,9.3320073091474,9.22734683343164,8.10682392883085,8.11642535293632,8.09719756901661,8.12285247512927,8.16110358320402,7.99141665871864
"CEBPB - mRNA",8.33266898392861,8.08191556139824,8.02087704983431,7.80966697094284,8.31901079964497,8.25110558012004,7.71078363273979,8.08251534888549,8.42488016431427,8.62332425710703,8.71731296549073,8.11141127431764,8.2696250967907,8.30214955357384,8.07076380570946,7.85671008655315,8.00821197183736
"HLA-DPB1 - mRNA",8.08691255501493,7.88397622309337,8.20108502792592,8.16165227316972,8.37711373423623,7.88099396262276,7.76792760810648,8.10149838156807,8.56756865122829,8.6298229468817,8.76193586549462,7.78948310248385,7.70338190855735,7.9899365901756,7.87204431476375,7.98626981616392,8.12984142763673
"EPM2AIP1 - mRNA",7.93490940909895,8.15406527131299,8.33161663501943,8.08006475864292,8.03607683057596,7.81128492088459,7.78186663995269,8.07292925573972,8.77229332845163,8.86006737952435,8.74721449147558,7.81220316145906,8.07390063838265,7.71328245841579,7.89619038001796,7.82241698413635,7.88631960496618
"IFITM2 - mRNA",8.24303172101434,8.25594500159078,8.30643806749788,8.37765642996786,8.06582417856899,7.99856357252139,7.52437049331116,8.10149838156807,8.59321716717053,8.78926348521894,8.705938175201,7.88901881385589,8.08617899824399,8.17164746737893,7.88416781386186,7.89492949510595,8.09881440650094
"NBN - mRNA",7.27955758918242,7.45947839890498,7.33659999611434,7.85941999981864,7.75854296447437,7.69223226402082,7.87584288478004,7.94214272888315,8.1929334409018,8.50811840170844,8.58282753273836,8.18724271623629,8.04902608231985,8.21371150166978,8.15322605980251,8.04693247641742,7.78859985883092
"PUM1 - mRNA",7.60148563021338,7.65449443699227,7.67239080881366,7.85329394613873,7.94296750496549,7.6125050987391,7.66638948153136,7.95263515060748,8.31356314358274,8.44318613426209,8.17880311904475,7.96195029362091,7.85458773775789,7.99958666502107,7.89019162052205,7.99509359845138,7.81174518975004
"GLUD1 - mRNA",7.7905195245874,8.04444081492519,8.1396845192832,8.06423983254396,8.29409316361568,8.03571649435318,7.8496113579702,7.80989488098075,8.10651869450135,8.1764573008724,8.02862729640885,7.7605704249568,7.84739212527883,8.07910696159469,7.99452832615801,7.83721406157339,7.92574973121809
"APC - mRNA",7.88836682683459,7.96643830049522,7.79331555436178,7.7711928314702,7.83654545859278,7.78243008461841,7.96407006628231,7.85533787137862,7.84348425202656,7.79794564719963,7.84032384214897,7.97711017929789,7.99143854716436,7.99476965373828,7.84748713939664,7.87116132351447,7.78080145304678
"MYD88 - mRNA",8.06615407797624,7.85540697818523,7.74165347301883,8.08530144486898,8.12918631191633,8.11885776765369,7.80934746592405,7.8213905726815,7.68553191561058,7.91962424297036,7.91467107736864,7.77798756792799,7.82558770751698,7.99476965373828,8.0167239683313,7.9321623887191,7.88631960496618
"CDKN1A - mRNA",9.82181562504088,9.81517716784376,9.28597389833956,9.57110162884904,9.57420118203336,10.0048224081303,7.75385238460813,9.69897897844024,8.29805011854781,8.54296784130668,8.42990293071628,8.15649913455236,9.84739212684491,8.09719756901661,7.83504999651411,7.90432821097715,8.10507358284437
"MFGE8 - mRNA",8.29747956447152,8.52443375078644,8.45131174248474,8.58040338382073,8.69904201310666,8.97962196580141,8.4123439727282,8.62547029289342,9.76102209515998,9.92359679406211,9.97908785107819,8.84287033025509,8.88653060764839,8.93315934442438,8.95196782524597,8.88546914470224,8.95202907887139
"IER3 - mRNA",8.86452009299877,8.45947839890498,8.46047164402336,8.97395647430922,8.95573485695524,8.6999679317502,8.31024567698744,9.13873130024633,9.56433024244282,9.69634750694142,9.73047106954363,9.28184501089314,9.08617899558962,8.97289181487468,8.9374972995978,8.88546914470224,9.08463161893541
"HIF1A - mRNA",8.33266898392861,8.10636868892709,8.3710100636845,8.68413617069903,8.78739784772694,8.3818920930448,8.4823064892018,8.79247784786793,8.80009168024791,9.00958091433201,8.97593444688798,9.3060586285413,8.83653110910457,8.98265628106794,9.13304811683863,9.11732191471061,9.04285800656239
"CCND1 - mRNA",9.03444502015639,8.81888112468258,8.69972282233485,8.75156407927279,8.83654545859278,9.01725954113353,8.87584288785104,8.82710415469838,9.00984262445565,9.03917576615712,8.90475560730778,9.14087812644245,9.16643205176632,9.27856260660888,9.10742238931578,8.96172222370266,8.94332243460788
"MAGEC2 - mRNA",8.71251703050568,9.03809947584503,8.92487519120241,9.13159512498886,9.35800496173923,9.08971135028951,8.69613691710237,9.12023502824328,9.04743947872976,9.32200940649516,9.22469255002331,9.1363836685424,9.39088804751546,9.15663044296403,9.34085304851686,8.95042463280048,9.1313753235325
"SOX10 - mRNA",8.64413001615935,8.4499556559997,8.67632728891116,8.96546161580382,8.8973706737558,8.9922772095129,9.00029027654164,9.05356400606199,9.27446332623586,9.30789479827495,9.33710082552568,9.18289061969581,9.42270449952223,9.30019850751108,9.15822675648475,9.13937882235888,9.32210268198205
"GOT2 - mRNA",8.97999737517972,8.93947133724075,8.79693592717096,8.87462251906537,8.98716736390269,8.92125775029927,8.75385238126616,8.67700072209334,8.41052484757704,8.29976698876533,8.28963112931432,8.88098145307139,8.67114149719557,9.04921740382468,9.05476328103763,8.95495425622172,8.80983042928655
"PTPN11 - mRNA",8.73898923567648,8.94626048078877,8.90488374614054,8.91635621975869,9.03306821737798,8.88778305329254,8.86278678885182,8.5235906685389,8.38872050312846,8.47961993007705,8.40667057738907,8.78948309922341,8.92804978524754,8.99235510049233,9.01947467430179,8.93674961988587,9.02316229169793
"FOSL1 - mRNA",9.30635754148553,8.65449443341203,8.56183237339577,8.95119158672499,9.04804960983247,9.03571649160432,8.93940802589445,9.01903633230022,8.40329333233528,8.70560549596634,8.20597322689814,8.85659735317709,9.14017384842664,8.97778239765926,8.85366573077522,9.04480948742051,9.23489181958426
"KAT2B - mRNA",8.61584097769041,8.52443375078644,8.47410348903035,8.88366763163993,8.87402010963461,8.91462464151061,8.62832159974518,9.09203816673746,8.40329333233528,8.50458673971925,8.2536262122434,9.06959104123924,9.14311520753732,9.11506397523704,9.25008759135486,9.08669037096627,9.22917233585983
"CXCL8 - mRNA",8.41706108929631,8.28836651766767,8.71511165781685,8.89265629711201,9.59679190904435,8.37224203386141,7.75385238460813,8.60566183430358,8.50137825529599,8.76585211099245,8.47080097303214,8.99459755415093,9.20635099912542,8.32151486588671,8.70781482058543,8.35178712210876,8.38260740576777
"LY96 - mRNA",8.24303172101434,8.7429323201465,8.85365840211566,8.67374459240478,8.93008625139557,8.45685420541654,8.14751611148664,8.55835613112952,8.92148685626396,9.04404969491961,9.00407024121233,8.50917069134366,8.45620136014962,8.65951123669571,8.71122153615822,8.44489646550326,8.58424136748791
"CTSS - mRNA",8.81561049998898,8.4499556559997,8.58295567307422,8.91635621975869,8.97467636787911,9.04181670613769,8.4737445131578,8.91019977833202,9.27049452378892,9.11524976000425,9.15947472525104,8.54691282520146,8.79972578339575,8.22609507331801,8.20730259603609,8.28139777942353,8.5953990917568
"LYZ - mRNA",10.2008034391853,10.1393288558079,10.0635815490322,10.4331315321081,10.5396377092771,10.3379487714065,9.92377730287255,10.5393389341067,7.80009168024791,7.58704897670845,7.56614894078248,10.2909729306184,10.2574617954195,10.0410633612028,9.80825975871048,10.2007378967754,10.6196466262542
"MAGEA3/A6 - mRNA",9.29747956676426,9.55584671884879,9.26259942547525,9.57668985242944,9.57626958560877,9.47950299949072,9.10379491576911,9.17054003198675,9.2665146302923,9.43578774673685,9.30980910621519,9.39340381384212,9.44908868043966,9.45726864411466,9.70781481886026,9.51405857853762,9.49887719873146
"HMGA1 - mRNA",9.41706108929631,9.6586341501188,9.52519746627491,9.65449672834392,9.80514339746984,9.90126622377525,9.93629538192435,9.72369385386225,9.32891113752328,9.53086612750081,9.45049693294943,9.97459453973072,10.3028837556607,9.98387220489049,9.97906822027174,9.80495982116192,10.0846316176068
"CD44 - mRNA",9.00202350419613,8.93947133724075,8.63647117922913,9.1690697257422,9.03907935540647,9.04181670613769,9.21585333954703,9.20605448425656,10.1887334083753,10.2426128504936,10.1214513085767,9.56875960191455,9.05528508495939,9.57651190985059,9.55694813368627,9.48929074180789,9.38518135902482
"A2M - mRNA",8.71251703050568,8.68728426144432,8.94785378319015,9.1983641033763,9.29660455109042,9.23522249977508,9.36219774683051,9.68960070924962,10.9834145592516,11.072952800754,11.0661800356653,9.91942029615408,9.85458773931617,9.68664745573987,9.98470928136437,10.1203495840181,10.2881234325182
"LDHB - mRNA",9.29747956676426,9.26139941626022,9.53390144219229,9.75649636187146,9.65274827335021,9.51501725054319,9.73247871735512,9.57882021218286,10.7223186120335,10.9780935922733,10.8532706200484,10.1520533117428,9.76004204252015,10.0745488434549,10.2395096701017,10.1620833333653,10.1987682990729
"GLUL - mRNA",9.2614101758275,9.52443374882744,9.51424294469195,9.76141183943008,9.91054611837926,9.62880694875624,9.29088043165936,9.56178705231027,10.9906704530144,11.2050264218043,11.0399961739669,9.55198384099291,9.91261984735556,9.64113271774123,9.7230816735212,9.61625211797741,9.83169710835628
"IFI16 - mRNA",8.99105251688456,9.14818888137362,9.21197337698426,9.62603316097751,9.35077344547197,9.4104613157116,9.18995151045783,9.58557760950345,11.0014860246352,11.1919110410343,11.1532067277518,9.71156016888437,9.95005034762474,9.70150540498541,9.69238478454207,9.69282405237856,9.5797539600431
"TPI1 - mRNA",9.33266898616611,9.47833736292333,9.44209305842009,9.56361687331226,9.90067576349405,9.47950299949072,9.24633396479426,9.40253134705448,10.3077653082661,10.5862137626454,10.3758982429977,9.56875960191455,9.76577837450765,9.46425494599482,9.70610854500016,9.48772842760102,9.55938607746581
"ZEB2 - mRNA",9.09718084715484,9.10029403160485,9.13397077510706,9.72664641607993,9.44885850034198,9.40573889391674,9.19516927330526,9.62547029471992,10.305827413655,10.4001174803855,10.3297086226103,9.50917069134366,9.63816421101039,9.63650127209447,9.55694813368627,9.79109371569432,9.84764903986151
"HLA-E - mRNA",9.08691255501493,9.14228814374312,8.97367450970261,9.42386017819728,9.44885850034198,9.57933815302672,9.36682924337513,9.3319507451881,11.6416500441705,11.6225100133672,11.6925532500219,9.30805817106295,9.6129269740819,9.20330991239106,9.35834039354337,9.24116795517313,9.370967506534
"HLA-B - mRNA",9.50452406585801,9.67915640687852,9.53606931507814,9.92222088547566,10.1249534925907,10.0926526315823,9.31983182454415,9.75999004687478,12.2312144410171,12.2628753704073,12.3101220856319,9.62758653914506,10.0723585113165,9.38915340595375,9.64685904385885,9.6860284365511,9.85137695142696
"OAZ1 - mRNA",9.84027245442083,9.98633787847707,9.86059447047933,10.1935228040581,10.1952754753025,10.1530734082253,9.72888551926275,9.91557306783833,10.1887334083753,10.4823157242185,10.3794825482035,10.3010474767729,10.2217362319199,10.3538506911542,10.5738881059682,10.2383837460486,10.284681087653
